sex,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,length_of_stay,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,not_recidivist
0,0,0,0,0,2,1,0,0,1,0
1,0,0,0,0,1,3,0,0,1,0
1,1,0,0,0,1,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,17,35,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,6,10,1,0,0,1
1,0,0,0,0,8,3,0,1,0,0
1,0,0,0,0,0,30,0,0,1,1
0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,32,0,0,1,0
0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,2,1,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0,-1,0,1,0,1
0,0,0,0,0,0,7,1,0,0,1
1,0,0,0,0,3,37,1,0,0,0
1,0,1,2,0,5,1,0,0,1,0
1,0,0,0,0,8,1,0,1,0,1
1,0,0,0,0,7,1,1,0,0,1
1,1,0,0,0,0,28,0,0,1,0
1,0,0,0,0,4,5,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,10,1,1,0,0,0
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,8,1,1,0,0,1
1,1,0,0,0,7,5,0,1,0,0
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,5,0,0,0,1,0
1,0,0,0,0,4,1,1,0,0,1
1,0,0,0,0,1,2,1,0,0,1
1,1,0,0,0,4,0,1,0,0,0
0,0,0,0,0,8,65,1,0,0,0
1,1,0,0,0,2,0,1,0,0,1
1,1,0,0,0,2,1,1,0,0,1
1,1,0,0,0,0,15,0,0,1,1
1,0,0,0,0,0,2,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,3,43,0,0,1,0
1,1,0,0,0,5,2,0,1,0,1
0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,4,0,0,12,1,1,0,0,0
1,0,0,0,0,14,0,1,0,0,0
1,1,0,0,0,3,0,1,0,0,0
0,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,0
1,1,8,2,0,11,3,0,0,1,0
1,0,0,0,0,0,1,0,0,1,1
1,1,0,0,0,21,1,0,1,0,0
1,1,1,6,0,13,1,1,0,0,1
1,0,0,0,0,2,3,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,6,0,0,1,0
1,1,4,1,0,10,2,1,0,0,0
1,0,2,0,0,6,1,1,0,0,0
1,0,1,0,0,19,2,0,1,0,0
0,0,0,0,0,1,1,1,0,0,0
1,0,0,0,0,2,3,0,1,0,1
1,1,0,0,0,0,3,1,0,0,1
1,1,0,0,3,9,470,1,0,0,0
1,0,0,0,0,2,0,1,0,0,1
1,0,0,0,0,1,2,1,0,0,1
1,0,1,1,1,13,1,1,0,0,0
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,7,0,0,1,0,0
1,0,0,0,0,6,22,1,0,0,0
1,1,0,0,0,10,4,1,0,0,0
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,8,24,0,1,0,1
1,0,0,0,0,3,0,0,0,1,0
1,0,0,0,0,7,1,1,0,0,1
0,0,0,0,0,3,0,1,0,0,0
1,0,0,0,0,1,0,1,0,0,0
1,1,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0,2,35,0,0,1,0
1,0,0,0,0,8,9,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,1,0,5,0,1,0,0,0
0,0,0,0,0,0,1,0,1,0,1
1,1,0,0,0,1,-1,1,0,0,1
1,0,0,0,0,0,34,1,0,0,1
1,1,0,0,0,6,5,0,0,1,0
1,0,0,0,1,13,0,1,0,0,0
1,0,0,1,0,2,0,0,0,1,1
1,1,0,0,0,2,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,2,28,0,0,1,0
1,0,0,0,0,5,297,0,1,0,1
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,10,0,0,1,0,1
1,1,0,0,0,0,3,0,1,0,1
1,1,0,0,0,4,1,1,0,0,1
1,0,0,0,0,15,34,0,1,0,0
1,1,0,0,0,2,7,0,1,0,1
1,0,0,0,0,4,0,1,0,0,0
1,1,0,0,0,2,2,0,0,1,0
1,1,0,0,0,6,0,1,0,0,1
1,0,1,0,0,2,1,0,0,1,0
0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,8,8,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,-1,0,1,0,0
1,1,0,0,0,1,-1,1,0,0,0
1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,4,31,1,0,0,0
1,0,0,0,0,5,3,1,0,0,0
0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,5,3,1,0,0,0
0,0,0,0,0,16,24,1,0,0,1
1,0,0,2,1,3,1,0,0,1,0
1,0,0,0,0,1,1,0,1,0,0
0,1,0,0,0,1,0,0,1,0,1
0,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,4,34,1,0,0,0
0,0,0,0,0,1,2,0,1,0,1
1,0,2,0,0,7,2,0,0,1,0
1,1,0,0,0,1,0,0,0,1,1
1,1,0,0,0,0,37,1,0,0,0
1,0,0,0,0,4,0,1,0,0,1
1,0,0,0,0,2,1,1,0,0,1
1,0,3,0,0,12,52,1,0,0,1
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,1,5,0,1,0,0,0
1,0,0,0,0,1,0,0,1,0,1
1,0,0,1,2,1,2,0,0,1,1
1,0,0,0,0,1,31,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,4,0,1,0,0
1,0,0,0,0,1,23,1,0,0,1
1,0,3,0,0,16,0,1,0,0,0
1,1,0,0,0,0,0,0,0,1,1
1,0,0,0,1,1,7,0,0,1,0
1,0,0,0,0,1,13,0,0,1,0
1,0,0,0,0,1,-1,1,0,0,1
1,0,0,6,5,17,112,1,0,0,0
1,1,0,0,0,0,6,0,1,0,1
1,1,0,0,0,3,3,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,1,3,0,0,1,1
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,6,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,5,0,1,0,0,1
0,0,0,0,0,0,-1,0,0,1,0
1,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,0
0,1,0,0,0,1,16,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,0,1,0,0,1,0
1,0,0,0,0,1,141,0,0,1,1
1,1,0,0,0,3,197,0,1,0,0
1,1,0,0,0,4,1,1,0,0,0
1,0,0,0,0,8,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,3,0,1,0,0,1
1,1,0,0,0,0,33,0,1,0,1
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,17,45,1,0,0,1
1,1,0,0,0,8,1,0,1,0,0
1,1,0,0,0,2,1,0,1,0,0
1,0,0,0,1,2,39,1,0,0,0
1,0,1,0,0,16,1,0,1,0,1
1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,0,3,1,1,0,0,0
1,1,0,0,0,1,0,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0,3,37,1,0,0,1
0,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,3,1,1,0,0,0
1,1,0,0,0,0,1,0,0,1,0
0,1,0,0,2,14,0,1,0,0,1
1,1,0,0,0,0,1,0,1,0,1
1,1,0,0,0,3,1,1,0,0,0
1,1,0,0,0,2,16,0,1,0,1
1,0,0,0,0,6,0,1,0,0,1
0,0,0,0,0,6,3,1,0,0,0
1,0,0,0,0,5,6,0,0,1,0
1,0,0,0,1,7,1,1,0,0,1
0,0,0,0,0,1,1,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,5,26,1,0,0,0
0,1,0,0,0,7,8,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,11,1,1,0,0,0
1,0,0,0,0,8,1,1,0,0,1
1,0,0,0,0,6,2,1,0,0,0
1,0,0,0,0,0,2,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,1,1,1,0,0,0
1,0,0,0,0,0,2,1,0,0,1
1,1,0,0,0,5,3,1,0,0,1
0,0,0,1,0,11,23,1,0,0,0
1,0,0,0,0,3,5,0,1,0,0
1,0,0,0,0,8,8,1,0,0,1
0,1,0,0,0,3,1,1,0,0,1
0,1,0,0,0,2,33,1,0,0,0
1,0,1,0,0,10,1,1,0,0,0
1,0,0,0,0,8,0,1,0,0,0
0,1,0,3,1,3,1,0,0,1,0
1,0,0,0,0,8,14,1,0,0,1
1,0,1,0,0,12,35,0,0,1,0
1,0,0,8,2,12,76,1,0,0,0
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,3,1,0,0,1
0,1,0,0,0,6,1,1,0,0,1
1,0,0,0,0,15,0,1,0,0,0
0,0,0,0,0,5,1,0,1,0,1
1,0,1,0,0,6,0,1,0,0,0
1,0,0,1,0,6,1,1,0,0,1
0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,4,0,1,0,0,1
1,0,2,1,0,3,0,0,0,1,0
1,0,0,0,0,4,1,0,1,0,1
0,0,0,0,0,13,33,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,10,1,1,0,0,0
1,1,0,0,3,10,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,2,1,1,0,0,1
1,0,0,0,0,0,1,0,0,1,0
0,0,1,0,0,1,0,1,0,0,0
1,1,1,0,1,9,1,1,0,0,0
1,0,0,0,0,2,0,1,0,0,1
0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,68,0,1,0,0
1,0,0,0,1,4,169,1,0,0,0
1,0,0,0,0,7,1,1,0,0,1
1,1,0,0,0,5,0,1,0,0,0
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,15,93,1,0,0,0
1,1,0,0,0,5,4,0,1,0,1
1,1,0,0,0,2,56,0,1,0,1
1,0,0,0,0,21,449,0,1,0,0
0,1,0,0,0,3,0,1,0,0,0
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,2,0,0,1,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,7,34,1,0,0,0
1,0,0,1,0,18,0,1,0,0,0
1,1,0,0,0,16,35,1,0,0,0
1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,2,1,1,0,0,1
1,1,0,0,0,5,2,1,0,0,0
1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,0,0,1
1,0,0,0,0,7,18,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,4,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,1,2,1,1,0,0,0
1,0,0,0,1,0,-1,1,0,0,1
0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,16,12,0,1,0,0
1,1,0,0,0,0,0,0,1,0,1
0,1,0,0,0,7,7,1,0,0,0
1,0,0,0,0,18,1,1,0,0,0
1,0,0,0,0,0,33,1,0,0,0
1,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,7,0,1,0,0,1
0,1,0,0,0,12,3,1,0,0,0
1,1,0,0,0,6,0,1,0,0,1
1,1,0,0,0,3,0,1,0,0,0
1,1,0,0,0,1,31,1,0,0,1
1,0,0,0,0,3,80,1,0,0,1
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,2,7,0,1,0,1
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,3,0,0,1,1
1,0,0,0,0,0,2,0,0,1,1
1,0,0,0,0,6,5,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,4,1,1,0,0,0
1,0,0,0,0,2,1,0,0,1,0
1,0,0,0,0,7,0,1,0,0,0
0,1,0,0,0,0,2,1,0,0,0
0,1,0,0,0,5,4,1,0,0,1
1,0,0,0,0,2,1,1,0,0,1
1,1,0,1,0,15,1,1,0,0,1
1,0,0,0,0,4,0,0,1,0,0
0,0,0,0,0,4,1,1,0,0,1
1,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,7,0,0,1,0,0
1,1,0,0,0,3,241,1,0,0,1
1,0,0,0,0,8,1,1,0,0,1
1,0,0,0,0,7,2,1,0,0,0
0,1,0,0,0,0,3,1,0,0,1
1,1,0,0,3,0,0,0,0,1,0
1,0,0,0,0,0,50,0,0,1,0
1,0,0,0,1,14,1,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,5,6,1,0,0,0
1,0,0,0,0,2,2,0,0,1,0
1,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,0,2,0,0,1,1
0,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,1,0
1,0,0,0,0,6,1,1,0,0,0
1,0,0,0,0,4,0,1,0,0,1
0,0,0,0,0,0,6,1,0,0,1
0,1,0,0,0,7,7,0,1,0,0
1,0,0,0,0,1,98,1,0,0,1
1,0,0,0,0,1,83,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,10,5,1,0,0,0
1,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,5,-1,0,0,1,1
1,0,0,1,0,1,1,0,0,1,0
1,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,0,0,0,1,1
0,1,0,0,0,1,29,0,1,0,1
1,0,0,1,0,17,15,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,8,2,0,1,0,0
1,1,0,0,0,2,27,0,1,0,1
1,0,0,0,0,13,474,1,0,0,0
1,0,0,0,3,4,1,0,0,1,0
1,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,2,2,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,2,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,2,0,0,1,0,1
1,1,0,0,1,5,5,0,0,1,0
1,0,0,0,0,1,0,0,1,0,1
1,0,0,3,1,8,0,1,0,0,0
1,0,0,0,0,2,10,0,1,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,10,1,0,0,0
1,0,0,2,2,4,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,6,0,1,0,0,1
1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,1,64,1,0,0,1
1,0,0,0,0,2,0,1,0,0,1
1,1,0,0,0,3,-1,0,1,0,1
1,0,0,0,0,7,2,1,0,0,0
1,0,0,0,1,6,45,0,0,1,0
1,1,0,0,0,2,0,1,0,0,1
1,1,0,0,0,4,1,1,0,0,1
1,0,0,0,0,3,2,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,1,4,1,0,0,0
1,0,0,0,0,0,2,0,0,1,1
1,1,0,0,1,11,49,1,0,0,0
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,14,64,1,0,0,0
1,1,0,0,0,2,77,0,0,1,0
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,6,0,1,0,0,0
1,0,0,0,0,9,0,1,0,0,0
0,0,0,1,0,2,12,0,0,1,1
1,1,0,0,0,1,3,0,1,0,1
1,1,0,0,0,4,118,0,1,0,1
0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,1,0,0,1,1
0,0,0,0,0,5,1,1,0,0,1
1,0,0,0,2,6,0,1,0,0,0
1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,0,1,1,0,1,0,0
1,1,0,0,0,0,4,1,0,0,0
1,0,0,0,0,5,2,0,1,0,1
1,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,7,0,1,0,0,0
1,0,0,0,0,16,191,1,0,0,0
0,1,0,0,0,0,1,1,0,0,1
0,1,0,0,0,2,117,1,0,0,1
0,0,0,0,0,1,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,5,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,3,1,0,0,1
1,0,0,0,0,12,2,1,0,0,0
1,1,0,0,0,2,0,1,0,0,1
1,0,0,0,0,0,3,1,0,0,1
1,0,0,0,0,19,220,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,-1,1,0,0,1
1,1,0,0,0,0,2,0,1,0,1
1,1,0,0,0,4,169,1,0,0,1
1,0,1,0,0,17,1,1,0,0,0
1,0,0,0,0,4,25,1,0,0,0
1,1,0,0,0,12,39,1,0,0,0
0,1,0,0,0,0,1,0,1,0,1
0,0,0,0,0,4,2,0,0,1,0
1,1,0,0,0,2,0,1,0,0,0
0,0,0,0,0,1,15,1,0,0,1
0,0,0,0,1,0,1,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,4,1,0,1,0,0
1,0,1,0,0,7,1,1,0,0,0
0,1,0,0,0,0,0,0,0,1,1
1,1,0,0,0,12,13,1,0,0,1
1,1,0,0,0,0,2,1,0,0,0
1,0,0,0,0,2,1,1,0,0,1
1,0,0,0,0,0,-1,1,0,0,1
0,0,0,0,0,8,3,1,0,0,1
0,1,0,0,0,0,2,1,0,0,0
0,1,0,0,0,0,1,1,0,0,0
1,0,6,0,0,8,0,1,0,0,0
0,1,0,0,0,1,0,1,0,0,1
1,1,0,0,0,3,38,1,0,0,1
1,1,0,0,0,5,0,1,0,0,0
1,1,0,0,0,1,0,0,1,0,0
1,1,0,0,0,1,0,1,0,0,1
1,1,0,0,0,3,120,1,0,0,1
1,0,0,2,6,8,243,0,0,1,0
1,1,0,0,0,1,1,0,0,1,1
1,1,0,0,0,13,66,0,1,0,0
0,0,0,0,0,4,0,1,0,0,1
0,0,0,0,0,6,12,1,0,0,0
1,1,0,0,0,4,1,1,0,0,0
1,1,0,0,0,1,1,1,0,0,1
1,0,0,0,0,2,131,1,0,0,1
1,0,0,0,0,8,26,1,0,0,0
1,0,0,0,0,1,22,0,0,1,1
1,0,2,0,0,23,31,1,0,0,0
1,1,0,0,0,3,1,1,0,0,1
1,0,0,0,0,7,58,1,0,0,1
1,1,0,0,0,7,43,1,0,0,0
1,1,0,0,0,1,11,0,0,1,1
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,5,0,1,0,0,0
1,0,0,1,0,1,1,1,0,0,1
0,1,0,0,0,3,1,1,0,0,0
1,1,0,0,0,2,0,0,0,1,1
0,1,0,0,0,0,-1,1,0,0,1
0,1,0,0,0,0,1,1,0,0,0
0,1,0,0,1,1,0,1,0,0,1
1,0,0,0,0,0,45,1,0,0,1
1,0,0,0,1,2,7,0,0,1,0
0,1,0,0,0,9,0,1,0,0,0
0,0,0,0,0,5,2,1,0,0,1
0,0,0,0,0,3,0,0,1,0,1
1,0,0,0,0,0,90,1,0,0,0
0,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,2,0,1,0,0,1
1,0,0,0,2,2,24,0,0,1,0
1,0,5,1,0,10,0,0,0,1,0
1,1,0,0,0,1,9,0,1,0,1
1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,2,2,0,0,0,1,0
1,0,0,0,0,3,1,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,1,10,0,1,0,1
1,0,0,0,2,9,14,1,0,0,0
0,0,0,0,0,3,0,1,0,0,0
1,0,0,0,0,4,11,1,0,0,1
1,1,0,0,0,12,2,0,1,0,0
1,1,0,0,0,0,2,1,0,0,1
1,0,0,1,3,2,0,0,0,1,1
0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,1,0,1
1,1,0,0,2,6,7,0,0,1,1
1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,-1,0,0,1,0
1,0,0,0,0,16,33,1,0,0,0
1,0,0,0,0,7,2,1,0,0,1
0,1,0,0,0,3,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,4,1,0,0,0
1,0,0,0,0,2,54,0,0,1,0
1,1,0,0,0,0,1,1,0,0,1
1,0,0,1,0,1,-1,0,0,1,0
1,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,2,1,0,0,1
0,0,0,0,0,5,25,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,1,0,1,1,1,13,0,0,1,0
1,0,0,0,0,5,5,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,9,1,0,0,0
1,0,0,0,0,2,16,0,0,1,0
0,1,0,0,0,1,1,1,0,0,0
0,0,0,0,0,7,2,1,0,0,0
1,1,0,0,0,1,1,1,0,0,0
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,3,1,0,0,1
1,0,0,0,0,2,0,0,0,1,0
1,1,0,0,0,4,33,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,9,0,1,0,1
0,0,0,0,0,1,0,1,0,0,1
1,1,0,0,2,1,19,0,0,1,0
1,1,0,1,1,3,0,0,0,1,0
1,0,0,0,0,0,3,1,0,0,1
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,3,2,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,2,47,1,0,0,0
1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,17,1,1,0,0,0
1,0,0,0,0,1,5,0,0,1,0
1,1,0,0,0,0,2,0,1,0,0
1,0,0,0,0,2,0,1,0,0,1
0,0,0,0,0,1,16,1,0,0,0
1,0,0,0,0,2,1,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,2,1,2,0,0,1,1
1,0,0,0,0,1,1,0,0,1,0
1,1,0,0,0,9,49,1,0,0,0
1,1,0,0,0,7,0,0,1,0,1
1,0,0,0,0,1,1,0,0,1,1
1,0,0,0,0,1,9,0,1,0,1
0,1,0,0,0,0,1,1,0,0,0
1,0,0,0,3,0,6,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0,1,13,1,0,0,1
1,1,0,0,0,1,1,0,1,0,1
1,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,5,0,1,0,0,1
1,1,0,1,0,4,0,1,0,0,0
1,0,0,0,0,5,0,1,0,0,0
1,1,0,0,0,1,3,0,1,0,1
1,0,0,0,0,2,2,1,0,0,1
1,0,0,0,0,21,35,1,0,0,0
1,0,0,0,0,0,3,1,0,0,1
1,0,0,0,0,3,1,1,0,0,0
0,0,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,9,0,0,1,1
1,0,0,0,0,3,1,1,0,0,1
1,1,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,0,1,0,1
1,1,0,0,0,5,0,1,0,0,0
1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,78,0,1,0,1
1,1,0,0,0,1,1,1,0,0,1
1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,6,1,1,0,0,0
1,0,0,0,0,9,1,0,1,0,0
1,1,0,0,0,8,0,0,0,1,0
1,1,0,0,0,2,1,1,0,0,1
1,0,0,3,0,3,-1,0,0,1,0
0,1,0,0,0,0,2,1,0,0,1
1,0,0,0,0,7,0,1,0,0,0
1,1,0,0,0,5,5,0,1,0,1
1,0,0,0,0,4,75,1,0,0,0
1,0,0,0,0,1,-1,1,0,0,1
0,0,0,0,0,1,1,1,0,0,0
1,1,0,0,1,10,70,0,0,1,1
1,1,0,0,0,2,4,1,0,0,0
1,1,0,0,0,2,0,1,0,0,1
1,0,0,0,0,12,11,1,0,0,0
1,1,0,0,0,2,0,0,1,0,0
1,1,0,0,0,2,12,1,0,0,1
1,1,0,0,0,1,5,0,1,0,0
1,0,0,0,0,1,36,0,0,1,1
1,0,0,0,1,3,35,0,0,1,0
1,0,0,0,0,5,36,1,0,0,1
1,0,0,0,0,6,1,0,0,1,0
1,0,0,0,0,1,1,0,0,1,0
0,1,0,0,0,2,0,1,0,0,0
1,0,0,0,0,3,0,0,1,0,0
1,1,0,0,0,11,0,1,0,0,0
1,1,0,0,0,7,185,0,1,0,0
1,0,0,1,1,11,1,1,0,0,0
1,0,1,0,0,1,2,0,0,1,1
1,1,0,0,0,1,1,0,1,0,0
1,0,0,0,0,2,18,1,0,0,1
1,0,0,0,0,2,33,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,5,2,1,0,0,1
1,1,0,0,2,0,1,0,0,1,1
1,0,0,0,0,0,15,1,0,0,0
1,0,0,1,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,1,1,0,0,1
1,1,0,2,7,2,0,0,0,1,0
1,1,1,0,0,1,40,0,0,1,0
1,1,0,0,0,5,18,0,0,1,0
1,0,0,0,0,22,2,1,0,0,0
1,1,0,0,0,2,9,0,1,0,0
1,0,0,0,0,5,1,1,0,0,1
1,0,1,1,1,12,40,1,0,0,0
1,0,0,0,0,0,1,1,0,0,1
1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,1,-1,0,0,1,1
0,1,0,0,0,0,2,0,0,1,0
1,1,0,0,0,1,1,1,0,0,0
0,0,0,0,0,3,4,1,0,0,0
1,0,0,0,0,3,93,0,0,1,1
0,0,0,0,0,11,6,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0,13,0,0,1,0,0
1,0,0,1,0,9,2,1,0,0,1
1,1,0,0,0,6,5,0,1,0,1
1,0,0,0,0,2,33,0,1,0,0
0,0,0,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,1,0,0,0
1,0,0,0,1,1,0,0,0,1,0
1,0,0,0,0,1,0,1,0,0,1
1,0,0,1,0,20,26,1,0,0,0
1,0,0,0,0,2,0,1,0,0,0
1,1,0,0,0,6,0,0,1,0,1
